txn_id,hour,amount,method,bank,device,network_quality,prior_attempts,reason,strategy,delay_min,channel,success,revenue_recovered
train_029407,18,2489.42,UPI,Kotak,android,moderate,1,bank_timeout,suggest_alt_method,72.3,sms,1,2489.42
train_029408,18,1039.41,UPI,IDFC,ios,moderate,0,bank_timeout,nudge_then_retry,150.8,whatsapp,1,1039.41
train_029409,15,1087.22,Card,ICICI,android,good,1,card_declined,nudge_then_retry,8.5,whatsapp,0,0.0
train_029410,9,379.73,UPI,Axis,ios,good,0,wrong_otp,delayed_retry,1462.9,none,0,0.0
train_029411,15,2500.8,Card,SBI,android,good,4,card_declined,delayed_retry,26.9,none,0,0.0
train_029412,19,94.55,UPI,Axis,web,moderate,0,bank_timeout,instant_retry,2.4,none,0,0.0
train_029413,9,554.63,UPI,ICICI,web,moderate,1,risk_block,delayed_retry,41.0,none,0,0.0
train_029414,9,2473.31,UPI,YesBank,android,moderate,0,wrong_otp,instant_retry,5.1,none,1,2473.31
train_029415,13,1551.32,Card,SBI,web,good,1,risk_block,delayed_retry,19.7,none,0,0.0
train_029416,7,70.24,UPI,Axis,web,good,0,insufficient_funds,instant_retry,1.1,none,0,0.0
train_029417,12,7700.75,UPI,IDFC,android,moderate,1,risk_block,suggest_alt_method,67.6,whatsapp,0,0.0
train_029418,17,219.73,UPI,IDFC,web,moderate,0,insufficient_funds,instant_retry,6.2,none,0,0.0
train_029419,6,106.3,NetBanking,ICICI,web,good,0,gateway_error,nudge_then_retry,19.1,sms,1,106.3
train_029420,12,202.15,UPI,SBI,android,moderate,0,wrong_otp,delayed_retry,10.7,none,0,0.0
train_029421,11,278.68,NetBanking,ICICI,android,good,0,card_declined,nudge_then_retry,49.7,whatsapp,0,0.0
train_029422,0,356.75,UPI,Axis,android,good,0,bank_timeout,delayed_retry,264.7,none,1,356.75
train_029423,8,2319.89,Card,YesBank,web,good,0,insufficient_funds,delayed_retry,755.4,none,1,2319.89
train_029424,8,271.43,UPI,YesBank,web,moderate,2,wrong_otp,delayed_retry,85.3,none,0,0.0
train_029425,22,1295.86,Card,ICICI,ios,moderate,0,bank_timeout,delayed_retry,592.3,none,0,0.0
train_029426,10,174.49,UPI,SBI,android,good,1,network_drop,nudge_then_retry,37.1,whatsapp,0,0.0
train_029427,19,127.6,Wallet,IDFC,web,good,1,insufficient_funds,suggest_alt_method,12.2,sms,0,0.0
train_029428,10,5751.04,UPI,SBI,ios,moderate,0,insufficient_funds,instant_retry,7.6,none,0,0.0
train_029429,10,1263.24,UPI,Axis,android,good,1,insufficient_funds,instant_retry,3.5,none,0,0.0
train_029430,10,1912.04,UPI,ICICI,android,good,0,insufficient_funds,instant_retry,5.2,none,1,1912.04
train_029431,22,185.18,UPI,HDFC,android,good,0,network_drop,nudge_then_retry,27.7,sms,1,185.18
train_029432,13,543.14,UPI,ICICI,ios,moderate,0,wrong_otp,delayed_retry,1513.0,none,0,0.0
train_029433,19,1711.14,Card,HDFC,ios,good,1,risk_block,delayed_retry,424.4,none,0,0.0
train_029434,16,898.21,Card,ICICI,android,good,0,card_declined,nudge_then_retry,101.6,sms,0,0.0
train_029435,4,2853.54,UPI,IDFC,ios,moderate,0,wrong_otp,instant_retry,2.4,none,0,0.0
train_029436,21,207.6,UPI,SBI,ios,good,0,wrong_otp,delayed_retry,833.1,none,0,0.0
train_029437,12,1525.16,UPI,HDFC,ios,moderate,0,wrong_otp,suggest_alt_method,130.9,email,0,0.0
train_029438,16,1336.87,Card,IDFC,android,moderate,2,bank_timeout,no_action,0.0,none,0,0.0
train_029439,1,2056.58,UPI,SBI,ios,good,1,insufficient_funds,delayed_retry,2283.1,none,0,0.0
train_029440,10,38.83,UPI,HDFC,android,moderate,1,insufficient_funds,nudge_then_retry,793.2,whatsapp,0,0.0
train_029441,7,591.23,NetBanking,SBI,android,moderate,0,bank_timeout,nudge_then_retry,847.0,whatsapp,0,0.0
train_029442,17,1717.2,NetBanking,YesBank,android,moderate,0,gateway_error,nudge_then_retry,254.8,email,0,0.0
train_029443,13,150.53,Card,Axis,ios,good,2,insufficient_funds,nudge_then_retry,43.7,email,1,150.53
train_029444,6,1349.71,Card,Axis,ios,moderate,1,card_declined,suggest_alt_method,15.2,sms,0,0.0
train_029445,5,1483.59,Card,HDFC,android,moderate,0,gateway_error,instant_retry,2.2,none,0,0.0
train_029446,19,141.98,UPI,YesBank,web,good,0,network_drop,delayed_retry,1215.3,none,0,0.0
train_029447,19,790.4,UPI,ICICI,web,good,0,insufficient_funds,delayed_retry,118.8,none,0,0.0
train_029448,12,2743.58,Wallet,Axis,android,moderate,0,insufficient_funds,delayed_retry,12.3,none,0,0.0
train_029449,18,161.22,Card,Axis,android,good,1,insufficient_funds,suggest_alt_method,5.7,whatsapp,0,0.0
train_029450,8,2687.8,UPI,SBI,ios,good,0,network_drop,suggest_alt_method,297.1,email,0,0.0
train_029451,0,1032.12,UPI,ICICI,web,moderate,1,insufficient_funds,instant_retry,3.6,none,1,1032.12
train_029452,6,333.36,Card,ICICI,ios,good,1,risk_block,suggest_alt_method,293.0,sms,0,0.0
train_029453,7,1307.64,Wallet,SBI,ios,good,0,bank_timeout,instant_retry,7.8,none,1,1307.64
train_029454,11,662.66,UPI,Axis,android,good,0,network_drop,nudge_then_retry,222.3,email,0,0.0
train_029455,7,423.76,UPI,SBI,android,moderate,0,network_drop,delayed_retry,1474.2,none,0,0.0
train_029456,19,476.51,UPI,Kotak,android,moderate,1,bank_timeout,delayed_retry,353.9,none,1,476.51
train_029457,16,483.83,NetBanking,IDFC,android,good,0,wrong_otp,nudge_then_retry,12.3,email,0,0.0
train_029458,19,271.82,NetBanking,Kotak,web,moderate,1,card_declined,nudge_then_retry,27.4,sms,0,0.0
train_029459,18,158.23,Card,Kotak,android,good,3,gateway_error,suggest_alt_method,476.6,sms,1,158.23
train_029460,11,1012.31,UPI,YesBank,web,moderate,1,insufficient_funds,nudge_then_retry,87.6,whatsapp,1,1012.31
train_029461,9,315.34,UPI,Kotak,android,moderate,0,bank_timeout,instant_retry,1.1,none,0,0.0
train_029462,7,2413.01,Wallet,SBI,android,moderate,0,risk_block,instant_retry,1.2,none,0,0.0
train_029463,16,2105.56,NetBanking,YesBank,android,good,0,bank_timeout,suggest_alt_method,10.2,whatsapp,0,0.0
train_029464,8,1436.84,UPI,ICICI,ios,good,0,wrong_otp,suggest_alt_method,1078.8,email,0,0.0
train_029465,15,1066.21,Card,HDFC,android,moderate,1,bank_timeout,delayed_retry,392.7,none,1,1066.21
train_029466,16,1832.41,Card,ICICI,android,good,0,card_declined,instant_retry,1.6,none,0,0.0
train_029467,11,835.53,UPI,Axis,android,moderate,0,network_drop,suggest_alt_method,472.6,whatsapp,0,0.0
train_029468,14,1931.95,UPI,Axis,web,good,1,insufficient_funds,no_action,0.0,none,0,0.0
train_029469,15,238.58,Card,IDFC,web,moderate,0,risk_block,nudge_then_retry,24.5,whatsapp,0,0.0
train_029470,10,1725.87,Card,ICICI,web,good,0,card_declined,nudge_then_retry,15.2,whatsapp,0,0.0
train_029471,8,12225.23,UPI,HDFC,android,good,1,wrong_otp,instant_retry,1.6,none,1,12225.23
train_029472,22,646.29,Card,SBI,ios,moderate,1,insufficient_funds,nudge_then_retry,418.9,whatsapp,0,0.0
train_029473,11,577.56,Card,YesBank,android,good,0,risk_block,instant_retry,3.8,none,0,0.0
train_029474,22,908.79,Card,YesBank,ios,good,0,bank_timeout,delayed_retry,10.1,none,0,0.0
train_029475,23,2540.37,UPI,Axis,android,moderate,0,wrong_otp,nudge_then_retry,265.9,whatsapp,0,0.0
train_029476,11,501.89,UPI,Axis,web,moderate,1,insufficient_funds,delayed_retry,2823.2,none,1,501.89
train_029477,17,715.06,UPI,SBI,web,good,0,network_drop,instant_retry,0.6,none,1,715.06
train_029478,20,1367.26,UPI,Axis,ios,moderate,0,insufficient_funds,no_action,0.0,none,0,0.0
train_029479,20,857.77,NetBanking,ICICI,android,moderate,0,insufficient_funds,nudge_then_retry,90.5,whatsapp,1,857.77
train_029480,15,639.8,UPI,Axis,web,moderate,1,bank_timeout,instant_retry,6.4,none,0,0.0
train_029481,9,615.3,UPI,IDFC,ios,good,0,insufficient_funds,delayed_retry,302.3,none,1,615.3
train_029482,6,2095.1,Card,HDFC,android,poor,0,bank_timeout,delayed_retry,54.4,none,0,0.0
train_029483,16,591.54,Card,YesBank,android,poor,0,network_drop,no_action,0.0,none,0,0.0
train_029484,12,1249.2,Card,IDFC,web,good,0,bank_timeout,instant_retry,2.3,none,0,0.0
train_029485,17,836.82,UPI,Axis,web,good,0,network_drop,instant_retry,7.2,none,0,0.0
train_029486,17,864.18,UPI,Kotak,ios,good,2,wrong_otp,delayed_retry,12.9,none,1,864.18
train_029487,12,136.56,Card,Kotak,android,good,0,insufficient_funds,nudge_then_retry,723.8,email,1,136.56
train_029488,22,2714.71,Card,HDFC,web,good,1,risk_block,delayed_retry,539.3,none,0,0.0
train_029489,23,337.83,UPI,YesBank,web,poor,0,bank_timeout,instant_retry,1.3,none,0,0.0
train_029490,18,670.59,UPI,IDFC,web,good,1,insufficient_funds,delayed_retry,13.6,none,0,0.0
train_029491,14,1117.12,UPI,YesBank,android,moderate,0,wrong_otp,instant_retry,2.8,none,1,1117.12
train_029492,6,496.17,Card,HDFC,android,good,0,insufficient_funds,instant_retry,3.4,none,0,0.0
train_029493,8,1835.08,Wallet,Kotak,android,good,0,card_declined,no_action,0.0,none,0,0.0
train_029494,14,269.43,NetBanking,IDFC,android,good,0,bank_timeout,instant_retry,5.4,none,0,0.0
train_029495,19,1013.15,UPI,HDFC,android,good,0,insufficient_funds,nudge_then_retry,152.3,sms,0,0.0
train_029496,19,580.15,UPI,IDFC,android,good,2,insufficient_funds,nudge_then_retry,1337.2,whatsapp,0,0.0
train_029497,11,1226.7,Card,SBI,android,moderate,2,card_declined,instant_retry,5.7,none,0,0.0
train_029498,17,3160.63,Card,Axis,ios,moderate,1,card_declined,no_action,0.0,none,0,0.0
train_029499,15,5352.43,UPI,SBI,android,good,0,bank_timeout,no_action,0.0,none,0,0.0
train_029500,9,252.67,UPI,Kotak,android,moderate,1,insufficient_funds,delayed_retry,14.4,none,0,0.0
train_029501,5,453.42,NetBanking,YesBank,ios,good,0,insufficient_funds,delayed_retry,90.2,none,0,0.0
train_029502,19,3545.69,Card,HDFC,android,poor,0,bank_timeout,instant_retry,1.8,none,0,0.0
train_029503,17,202.79,UPI,SBI,web,good,0,wrong_otp,delayed_retry,512.9,none,0,0.0
train_029504,18,1533.79,Card,SBI,ios,moderate,1,gateway_error,instant_retry,7.2,none,0,0.0
train_029505,18,817.34,UPI,SBI,web,moderate,0,bank_timeout,suggest_alt_method,18.7,sms,1,817.34
train_029506,19,71.56,UPI,YesBank,android,good,0,insufficient_funds,no_action,0.0,none,0,0.0
train_029507,10,159.58,UPI,IDFC,ios,good,2,bank_timeout,delayed_retry,18.5,none,0,0.0
train_029508,9,1046.38,Wallet,SBI,android,poor,0,gateway_error,instant_retry,0.4,none,0,0.0
train_029509,10,494.77,UPI,IDFC,android,good,1,insufficient_funds,suggest_alt_method,420.9,whatsapp,1,494.77
train_029510,13,300.57,UPI,Axis,android,moderate,0,insufficient_funds,instant_retry,4.4,none,0,0.0
train_029511,18,1023.78,NetBanking,Axis,android,good,2,insufficient_funds,suggest_alt_method,7.1,whatsapp,0,0.0
train_029512,18,726.69,Wallet,IDFC,web,good,1,gateway_error,nudge_then_retry,195.5,sms,0,0.0
train_029513,21,1556.59,UPI,Axis,android,moderate,2,insufficient_funds,instant_retry,7.6,none,1,1556.59
train_029514,3,181.61,UPI,Kotak,ios,good,0,bank_timeout,instant_retry,2.9,none,0,0.0
train_029515,10,9538.71,UPI,IDFC,ios,good,1,insufficient_funds,nudge_then_retry,141.3,whatsapp,1,9538.71
train_029516,21,644.26,Card,ICICI,android,good,0,card_declined,nudge_then_retry,372.9,email,0,0.0
train_029517,12,4250.23,UPI,ICICI,android,moderate,0,insufficient_funds,delayed_retry,906.2,none,0,0.0
train_029518,20,1935.83,Card,Axis,android,good,0,insufficient_funds,instant_retry,1.5,none,0,0.0
train_029519,8,443.91,NetBanking,IDFC,android,good,0,gateway_error,instant_retry,2.4,none,0,0.0
train_029520,17,641.19,Wallet,ICICI,ios,poor,0,gateway_error,suggest_alt_method,7.4,sms,0,0.0
train_029521,15,1208.13,Wallet,Kotak,web,poor,0,insufficient_funds,instant_retry,1.5,none,0,0.0
train_029522,18,131.48,UPI,Kotak,android,good,1,bank_timeout,nudge_then_retry,171.1,email,0,0.0
train_029523,16,1242.91,UPI,ICICI,ios,good,1,wrong_otp,nudge_then_retry,13.9,sms,1,1242.91
train_029524,19,602.26,UPI,SBI,ios,moderate,0,bank_timeout,no_action,0.0,none,0,0.0
train_029525,11,1242.96,UPI,IDFC,ios,good,0,risk_block,delayed_retry,404.0,none,0,0.0
train_029526,14,207.29,Card,HDFC,android,good,1,bank_timeout,nudge_then_retry,14.2,whatsapp,0,0.0
train_029527,20,22138.46,UPI,Axis,ios,good,0,bank_timeout,instant_retry,4.9,none,0,0.0
train_029528,17,278.63,Card,Kotak,android,poor,0,bank_timeout,suggest_alt_method,633.3,sms,1,278.63
train_029529,12,305.17,Card,YesBank,ios,good,0,insufficient_funds,instant_retry,1.7,none,0,0.0
train_029530,19,359.32,Card,Axis,android,good,0,insufficient_funds,delayed_retry,68.7,none,0,0.0
train_029531,8,5215.61,UPI,SBI,android,good,0,risk_block,instant_retry,0.4,none,0,0.0
train_029532,20,872.1,Wallet,SBI,web,good,0,network_drop,instant_retry,1.4,none,0,0.0
train_029533,16,223.01,Card,Axis,android,good,1,risk_block,nudge_then_retry,16.4,whatsapp,0,0.0
train_029534,18,970.66,UPI,ICICI,web,moderate,0,risk_block,delayed_retry,113.7,none,0,0.0
train_029535,14,747.22,NetBanking,SBI,android,moderate,1,insufficient_funds,delayed_retry,42.3,none,1,747.22
train_029536,18,261.05,UPI,HDFC,android,good,0,insufficient_funds,delayed_retry,66.5,none,1,261.05
train_029537,13,589.01,Card,YesBank,android,moderate,0,gateway_error,suggest_alt_method,20.4,whatsapp,1,589.01
train_029538,14,1797.84,UPI,HDFC,android,good,0,bank_timeout,no_action,0.0,none,0,0.0
train_029539,18,1062.36,NetBanking,SBI,android,moderate,0,bank_timeout,delayed_retry,2305.3,none,0,0.0
train_029540,7,2138.9,UPI,Axis,web,good,1,insufficient_funds,nudge_then_retry,220.8,whatsapp,0,0.0
train_029541,14,1037.39,UPI,SBI,android,good,1,wrong_otp,instant_retry,6.1,none,1,1037.39
train_029542,3,731.72,UPI,SBI,web,moderate,0,network_drop,delayed_retry,189.3,none,0,0.0
train_029543,2,29.08,UPI,ICICI,android,moderate,0,wrong_otp,nudge_then_retry,11.1,sms,1,29.08
train_029544,8,2990.98,UPI,Kotak,ios,good,0,wrong_otp,delayed_retry,2495.1,none,0,0.0
train_029545,12,7014.83,UPI,ICICI,android,good,0,bank_timeout,delayed_retry,103.1,none,1,7014.83
train_029546,17,983.04,UPI,ICICI,ios,moderate,0,bank_timeout,instant_retry,7.3,none,0,0.0
train_029547,20,271.93,Card,HDFC,ios,moderate,1,card_declined,nudge_then_retry,235.7,whatsapp,1,271.93
train_029548,10,631.34,Wallet,HDFC,ios,moderate,0,insufficient_funds,no_action,0.0,none,0,0.0
train_029549,10,550.4,UPI,Axis,web,poor,0,insufficient_funds,delayed_retry,2818.5,none,1,550.4
train_029550,18,165.06,UPI,SBI,ios,good,2,wrong_otp,suggest_alt_method,443.8,whatsapp,0,0.0
train_029551,14,578.82,UPI,IDFC,ios,moderate,1,risk_block,instant_retry,6.5,none,0,0.0
train_029552,3,972.66,UPI,YesBank,ios,good,2,wrong_otp,delayed_retry,25.9,none,0,0.0
train_029553,0,596.87,NetBanking,HDFC,android,moderate,1,bank_timeout,delayed_retry,258.2,none,0,0.0
train_029554,10,544.33,Card,ICICI,android,good,1,card_declined,suggest_alt_method,17.7,whatsapp,1,544.33
train_029555,11,1128.25,UPI,Kotak,android,good,2,wrong_otp,suggest_alt_method,872.5,sms,0,0.0
train_029556,19,549.13,UPI,YesBank,android,poor,0,gateway_error,instant_retry,6.9,none,0,0.0
train_029557,12,393.99,Wallet,IDFC,android,good,0,risk_block,no_action,0.0,none,0,0.0
train_029558,7,238.99,Wallet,IDFC,ios,moderate,1,gateway_error,nudge_then_retry,252.0,sms,0,0.0
train_029559,5,2211.51,Card,HDFC,android,good,0,card_declined,instant_retry,3.1,none,0,0.0
train_029560,22,2403.08,Card,Axis,ios,moderate,0,insufficient_funds,instant_retry,1.1,none,0,0.0
train_029561,3,371.67,UPI,IDFC,ios,good,1,insufficient_funds,instant_retry,3.3,none,0,0.0
train_029562,16,1054.97,UPI,IDFC,android,good,0,insufficient_funds,nudge_then_retry,330.1,email,0,0.0
train_029563,12,992.38,Card,ICICI,android,good,2,bank_timeout,suggest_alt_method,252.0,whatsapp,1,992.38
train_029564,20,217.97,UPI,SBI,android,poor,0,network_drop,instant_retry,0.1,none,0,0.0
train_029565,11,1125.88,UPI,HDFC,ios,good,1,insufficient_funds,delayed_retry,34.5,none,0,0.0
train_029566,16,359.72,UPI,SBI,android,poor,0,bank_timeout,instant_retry,7.5,none,0,0.0
train_029567,20,2069.22,NetBanking,IDFC,android,moderate,0,risk_block,suggest_alt_method,66.1,sms,0,0.0
train_029568,16,1596.03,UPI,Axis,android,good,1,insufficient_funds,delayed_retry,218.7,none,1,1596.03
train_029569,14,837.09,UPI,HDFC,ios,good,0,insufficient_funds,nudge_then_retry,15.6,sms,0,0.0
train_029570,16,597.41,Card,ICICI,web,moderate,0,insufficient_funds,delayed_retry,235.6,none,1,597.41
train_029571,21,1412.21,UPI,HDFC,ios,good,1,insufficient_funds,delayed_retry,2663.3,none,0,0.0
train_029572,10,495.54,UPI,Axis,android,good,0,network_drop,delayed_retry,1517.1,none,0,0.0
train_029573,17,2114.06,UPI,YesBank,android,good,0,bank_timeout,suggest_alt_method,121.2,whatsapp,1,2114.06
train_029574,19,1131.99,UPI,YesBank,ios,good,2,network_drop,delayed_retry,2356.4,none,0,0.0
train_029575,8,2134.61,UPI,YesBank,android,good,3,bank_timeout,delayed_retry,396.3,none,1,2134.61
train_029576,19,129.05,UPI,IDFC,android,good,2,wrong_otp,suggest_alt_method,21.3,email,0,0.0
train_029577,17,335.16,Wallet,ICICI,web,good,0,insufficient_funds,suggest_alt_method,825.8,sms,1,335.16
train_029578,17,2093.47,Wallet,HDFC,ios,moderate,0,network_drop,no_action,0.0,none,0,0.0
train_029579,9,1616.68,UPI,Kotak,web,good,2,wrong_otp,no_action,0.0,none,0,0.0
train_029580,14,423.24,Wallet,YesBank,android,good,0,insufficient_funds,instant_retry,1.7,none,0,0.0
train_029581,11,1031.99,UPI,HDFC,web,good,2,bank_timeout,instant_retry,5.1,none,0,0.0
train_029582,21,1256.84,UPI,IDFC,android,moderate,1,insufficient_funds,nudge_then_retry,5.6,sms,0,0.0
train_029583,6,378.68,UPI,SBI,android,moderate,0,risk_block,instant_retry,4.7,none,0,0.0
train_029584,16,57.99,UPI,SBI,web,good,0,wrong_otp,delayed_retry,1568.3,none,0,0.0
train_029585,9,9391.17,NetBanking,SBI,android,moderate,0,bank_timeout,instant_retry,4.0,none,1,9391.17
train_029586,10,1695.46,Card,HDFC,web,good,0,risk_block,no_action,0.0,none,0,0.0
train_029587,17,547.85,UPI,HDFC,web,moderate,0,network_drop,no_action,0.0,none,0,0.0
train_029588,3,300.75,UPI,Axis,ios,moderate,0,risk_block,delayed_retry,47.0,none,0,0.0
train_029589,8,6426.26,Card,Kotak,android,good,0,gateway_error,suggest_alt_method,7.8,sms,0,0.0
train_029590,10,1123.27,Wallet,HDFC,web,poor,1,bank_timeout,suggest_alt_method,5.3,email,0,0.0
train_029591,11,319.22,Card,IDFC,ios,good,0,insufficient_funds,delayed_retry,10.1,none,0,0.0
train_029592,8,225.27,UPI,HDFC,ios,moderate,0,wrong_otp,nudge_then_retry,390.7,whatsapp,0,0.0
train_029593,13,7301.77,Card,Axis,android,moderate,0,risk_block,instant_retry,3.3,none,0,0.0
train_029594,19,2106.35,UPI,SBI,android,poor,1,wrong_otp,delayed_retry,399.7,none,0,0.0
train_029595,16,86.98,UPI,ICICI,ios,poor,1,gateway_error,instant_retry,7.2,none,0,0.0
train_029596,13,3333.65,UPI,Axis,android,poor,1,bank_timeout,instant_retry,2.7,none,0,0.0
train_029597,9,2062.93,UPI,YesBank,android,good,0,network_drop,delayed_retry,288.6,none,0,0.0
train_029598,7,2578.61,UPI,HDFC,android,good,0,bank_timeout,instant_retry,4.9,none,0,0.0
train_029599,19,689.69,UPI,YesBank,android,good,1,wrong_otp,delayed_retry,427.0,none,0,0.0
train_029600,6,242.91,UPI,Kotak,ios,moderate,0,insufficient_funds,no_action,0.0,none,0,0.0
train_029601,13,464.78,NetBanking,HDFC,android,moderate,1,insufficient_funds,nudge_then_retry,526.4,sms,1,464.78
train_029602,20,2637.22,UPI,Kotak,web,good,1,network_drop,delayed_retry,13.9,none,0,0.0
train_029603,18,1238.09,Card,SBI,web,poor,0,risk_block,instant_retry,6.1,none,0,0.0
train_029604,21,504.71,Card,IDFC,ios,moderate,1,insufficient_funds,delayed_retry,1714.0,none,0,0.0
train_029605,13,1890.55,Card,Kotak,web,moderate,0,risk_block,instant_retry,7.5,none,0,0.0
train_029606,14,162.21,Card,HDFC,android,moderate,0,risk_block,nudge_then_retry,319.4,sms,0,0.0
train_029607,3,374.89,UPI,SBI,android,good,1,bank_timeout,delayed_retry,2635.5,none,0,0.0
train_029608,21,3031.88,Wallet,SBI,web,good,1,insufficient_funds,delayed_retry,83.8,none,0,0.0
train_029609,23,468.25,UPI,SBI,web,good,0,bank_timeout,suggest_alt_method,595.0,sms,0,0.0
train_029610,15,320.69,UPI,SBI,android,good,0,wrong_otp,instant_retry,7.1,none,0,0.0
train_029611,15,218.78,Card,SBI,android,good,1,insufficient_funds,delayed_retry,1934.5,none,0,0.0
train_029612,18,1121.72,UPI,HDFC,ios,good,0,insufficient_funds,delayed_retry,70.7,none,1,1121.72
train_029613,16,1757.93,NetBanking,Kotak,ios,poor,1,gateway_error,delayed_retry,1642.1,none,0,0.0
train_029614,10,1063.84,UPI,Kotak,android,moderate,1,insufficient_funds,delayed_retry,14.8,none,0,0.0
train_029615,13,1617.45,NetBanking,SBI,ios,good,0,gateway_error,delayed_retry,27.8,none,0,0.0
train_029616,21,490.69,Card,HDFC,ios,moderate,0,card_declined,delayed_retry,90.7,none,0,0.0
train_029617,12,1596.69,NetBanking,YesBank,android,poor,1,bank_timeout,instant_retry,2.8,none,0,0.0
train_029618,10,206.71,Card,IDFC,ios,good,1,bank_timeout,instant_retry,0.3,none,0,0.0
train_029619,8,279.66,UPI,Kotak,android,moderate,1,bank_timeout,delayed_retry,2120.2,none,0,0.0
train_029620,5,1304.94,UPI,Kotak,android,moderate,0,insufficient_funds,suggest_alt_method,826.9,email,0,0.0
train_029621,13,731.75,Card,YesBank,android,moderate,0,insufficient_funds,instant_retry,3.8,none,0,0.0
train_029622,10,1559.02,Wallet,ICICI,web,moderate,1,insufficient_funds,suggest_alt_method,898.1,sms,1,1559.02
train_029623,9,801.6,Card,HDFC,android,good,1,gateway_error,instant_retry,1.6,none,0,0.0
